scenario,method,shift_strength,seed,alarm,selected_group,selected_bin,selected_abs_gap,selected_local_ess,selected_radius,selected_is_planted_group,n_search_cells
planted,split_search_certified,0.8,97,False,x0>1,"[0.14, 0.29]",0.7614545056846994,2.6549898063994206,0.7511126430333582,False,550
null,same_data_search,0.8,98,True,x1<-0.5,"[0.86, 1.00]",0.4945514715474668,4.148659649187412,1.0583964029678758,False,544
null,full_family_simultaneous,0.8,98,False,x1<-0.5,"[0.86, 1.00]",0.4945514715474668,4.148659649187412,1.0583964029678758,False,544
null,split_search_naive,0.8,98,False,x1<-0.5,"[0.86, 1.00]",0.13605019416014283,6.95356243381896,0.46412271282477396,False,535
null,split_search_certified,0.8,98,False,x1<-0.5,"[0.86, 1.00]",0.13605019416014283,6.95356243381896,0.46412271282477396,False,535
planted,same_data_search,0.8,98,True,x0>1,"[0.14, 0.29]",0.5668810123251841,16.302305445881938,0.5339219136360368,False,544
planted,full_family_simultaneous,0.8,98,False,x0>1,"[0.14, 0.29]",0.5668810123251841,16.302305445881938,0.5339219136360368,False,544
planted,split_search_naive,0.8,98,True,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6116975905142705,2.3524413552519583,0.797952607945947,False,535
planted,split_search_certified,0.8,98,False,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6116975905142705,2.3524413552519583,0.797952607945947,False,535
null,same_data_search,0.8,99,True,x1>2,"[0.14, 0.29]",0.6011762350084717,3.0098064858999645,1.2362789498887332,False,495
null,full_family_simultaneous,0.8,99,False,x1>2,"[0.14, 0.29]",0.6011762350084717,3.0098064858999645,1.2362789498887332,False,495
null,split_search_naive,0.8,99,False,x0>1 & x2>1,"[0.29, 0.43]",0.00808670163319513,2.683790728335531,0.747071514294285,False,474
null,split_search_certified,0.8,99,False,x0>1 & x2>1,"[0.29, 0.43]",0.00808670163319513,2.683790728335531,0.747071514294285,False,474
planted,same_data_search,0.8,99,True,x2>1 & x3>1,"[0.00, 0.14]",0.9578380524094487,1.0,2.144794866196145,False,495
planted,full_family_simultaneous,0.8,99,True,x0>0.5 & x2>0.5,"[0.14, 0.29]",0.7285796196867114,22.938840862507966,0.44781643388342424,False,495
planted,split_search_naive,0.8,99,True,x1>1 & x2>1,"[0.14, 0.29]",0.5723513807155474,3.0726747604104427,0.6981973638426865,False,474
planted,split_search_certified,0.8,99,False,x1>1 & x2>1,"[0.14, 0.29]",0.5723513807155474,3.0726747604104427,0.6981973638426865,False,474
null,same_data_search,1.2,0,True,x5>1.5,"[0.00, 0.14]",0.8961901483653382,1.0154641923792955,2.141800929284036,False,556
null,full_family_simultaneous,1.2,0,False,x5>1.5,"[0.00, 0.14]",0.8961901483653382,1.0154641923792955,2.141800929284036,False,556
null,split_search_naive,1.2,0,False,none,none,,,,False,540
null,split_search_certified,1.2,0,False,none,none,,,,False,540
planted,same_data_search,1.2,0,True,x0>1 & x1>1,"[0.14, 0.29]",0.850899044910564,1.0,2.158298006277698,False,556
planted,full_family_simultaneous,1.2,0,False,x0>1 & x1>1,"[0.14, 0.29]",0.850899044910564,1.0,2.158298006277698,False,556
planted,split_search_naive,1.2,0,True,x0>1.5,"[0.14, 0.29]",0.8163500762525782,1.0,1.2238734153404083,False,540
planted,split_search_certified,1.2,0,False,x0>1.5,"[0.14, 0.29]",0.8163500762525782,1.0,1.2238734153404083,False,540
null,same_data_search,1.2,1,True,x1>2,"[0.14, 0.29]",0.8073917133892553,1.0,2.132610047051975,False,446
null,full_family_simultaneous,1.2,1,False,x1>2,"[0.14, 0.29]",0.8073917133892553,1.0,2.132610047051975,False,446
null,split_search_naive,1.2,1,True,x2>2,"[0.14, 0.29]",0.7991977006168487,1.0163720092356423,1.2139761460864185,False,427
null,split_search_certified,1.2,1,False,x2>2,"[0.14, 0.29]",0.7991977006168487,1.0163720092356423,1.2139761460864185,False,427
planted,same_data_search,1.2,1,True,x1>0.5 & x3>0.5,"[0.00, 0.14]",0.8831600665162658,2.6699559922588527,1.3051469095125892,False,446
planted,full_family_simultaneous,1.2,1,True,x4<0,"[0.00, 0.14]",0.7694381351290185,14.273600827802573,0.5644749545779967,False,446
planted,split_search_naive,1.2,1,True,x1>2,"[0.00, 0.14]",0.8021319322178078,3.6218856666492933,0.6430861152617862,False,427
planted,split_search_certified,1.2,1,False,x1>2,"[0.00, 0.14]",0.8021319322178078,3.6218856666492933,0.6430861152617862,False,427
null,same_data_search,1.2,2,True,x0>1.5,"[0.71, 0.86]",0.7196496053274818,1.0949053209320787,2.0614371049540594,False,550
null,full_family_simultaneous,1.2,2,False,x0>1.5,"[0.71, 0.86]",0.7196496053274818,1.0949053209320787,2.0614371049540594,False,550
null,split_search_naive,1.2,2,False,none,none,,,,False,527
null,split_search_certified,1.2,2,False,none,none,,,,False,527
planted,same_data_search,1.2,2,True,x1<-1,"[0.00, 0.14]",0.8031526287964922,2.314093109197843,1.4179729872066962,False,550
planted,full_family_simultaneous,1.2,2,False,x1<-1,"[0.00, 0.14]",0.8031526287964922,2.314093109197843,1.4179729872066962,False,550
planted,split_search_naive,1.2,2,False,x0>2,"[0.00, 0.14]",0.08675525437951245,1.073044078538275,1.181483661144594,False,527
planted,split_search_certified,1.2,2,False,x0>2,"[0.00, 0.14]",0.08675525437951245,1.073044078538275,1.181483661144594,False,527
null,same_data_search,1.2,3,True,x1>0.5 & x3>0.5,"[0.71, 0.86]",0.7144061973052952,3.1888209538809034,1.2066223407708507,False,539
null,full_family_simultaneous,1.2,3,False,x1>0.5 & x3>0.5,"[0.71, 0.86]",0.7144061973052952,3.1888209538809034,1.2066223407708507,False,539
null,split_search_naive,1.2,3,False,x0>1,"[0.86, 1.00]",0.10435267864338929,2.710758258242292,0.7433461672252827,False,529
null,split_search_certified,1.2,3,False,x0>1,"[0.86, 1.00]",0.10435267864338929,2.710758258242292,0.7433461672252827,False,529
planted,same_data_search,1.2,3,True,x0>2,"[0.14, 0.29]",0.8039276360519585,5.155121102390522,0.9490017070283898,False,539
planted,full_family_simultaneous,1.2,3,False,x0>2,"[0.14, 0.29]",0.8039276360519585,5.155121102390522,0.9490017070283898,False,539
planted,split_search_naive,1.2,3,True,x2>0 & x3>0,"[0.00, 0.14]",0.39973898265459873,5.394195460834568,0.5269545534564137,False,529
planted,split_search_certified,1.2,3,False,x2>0 & x3>0,"[0.00, 0.14]",0.39973898265459873,5.394195460834568,0.5269545534564137,False,529
null,same_data_search,1.2,4,True,x0>2,"[0.14, 0.29]",0.7636002286145537,1.0,2.1589212290758883,False,559
null,full_family_simultaneous,1.2,4,False,x0>2,"[0.14, 0.29]",0.7636002286145537,1.0,2.1589212290758883,False,559
null,split_search_naive,1.2,4,False,x2>2,"[0.00, 0.14]",0.039633322554045655,2.36283677417218,0.7961953567726788,False,545
null,split_search_certified,1.2,4,False,x2>2,"[0.00, 0.14]",0.039633322554045655,2.36283677417218,0.7961953567726788,False,545
planted,same_data_search,1.2,4,True,x0>1 & x1>1,"[0.00, 0.14]",0.9459157878838028,2.077023703709625,1.498014683780703,False,559
planted,full_family_simultaneous,1.2,4,False,x0>1 & x1>1,"[0.00, 0.14]",0.9459157878838028,2.077023703709625,1.498014683780703,False,559
planted,split_search_naive,1.2,4,False,none,none,,,,False,545
planted,split_search_certified,1.2,4,False,none,none,,,,False,545
null,same_data_search,1.2,5,True,x2>2,"[0.00, 0.14]",0.7378119983703122,1.4235838918772399,1.812517779271468,False,577
null,full_family_simultaneous,1.2,5,False,x2>2,"[0.00, 0.14]",0.7378119983703122,1.4235838918772399,1.812517779271468,False,577
null,split_search_naive,1.2,5,False,x2>2,"[0.00, 0.14]",0.11627436227048857,2.6497255740352936,0.7518583937621672,False,545
null,split_search_certified,1.2,5,False,x2>2,"[0.00, 0.14]",0.11627436227048857,2.6497255740352936,0.7518583937621672,False,545
planted,same_data_search,1.2,5,True,x0>0.5 & x1>0.5,"[0.00, 0.14]",0.8901857842185049,2.8742361836094594,1.2755943347148582,False,577
planted,full_family_simultaneous,1.2,5,False,x0>0.5 & x1>0.5,"[0.00, 0.14]",0.8901857842185049,2.8742361836094594,1.2755943347148582,False,577
planted,split_search_naive,1.2,5,True,x0>1,"[0.00, 0.14]",0.8384473104352966,4.220878637985632,0.5957102443621021,False,545
planted,split_search_certified,1.2,5,True,x0>1,"[0.00, 0.14]",0.8384473104352966,4.220878637985632,0.5957102443621021,False,545
null,same_data_search,1.2,6,True,x0>1.5,"[0.86, 1.00]",0.9684967476194044,1.0,2.1645735253603755,False,587
null,full_family_simultaneous,1.2,6,False,x0>1.5,"[0.86, 1.00]",0.9684967476194044,1.0,2.1645735253603755,False,587
null,split_search_naive,1.2,6,False,none,none,,,,False,568
null,split_search_certified,1.2,6,False,none,none,,,,False,568
planted,same_data_search,1.2,6,True,x2>1 & x3>1,"[0.00, 0.14]",0.8367438817291071,2.3386385937393293,1.4154377890768042,False,587
planted,full_family_simultaneous,1.2,6,False,x2>1 & x3>1,"[0.00, 0.14]",0.8367438817291071,2.3386385937393293,1.4154377890768042,False,587
planted,split_search_naive,1.2,6,True,x0>1 & x3>1,"[0.00, 0.14]",0.2546045273486548,2.1044096922922675,0.8436675683039087,False,568
planted,split_search_certified,1.2,6,False,x0>1 & x3>1,"[0.00, 0.14]",0.2546045273486548,2.1044096922922675,0.8436675683039087,False,568
null,same_data_search,1.2,7,True,x5<-1,"[0.71, 0.86]",0.679101999908637,1.099783999820012,2.061382334983335,False,573
null,full_family_simultaneous,1.2,7,False,x5<-1,"[0.71, 0.86]",0.679101999908637,1.099783999820012,2.061382334983335,False,573
null,split_search_naive,1.2,7,False,none,none,,,,False,563
null,split_search_certified,1.2,7,False,none,none,,,,False,563
planted,same_data_search,1.2,7,True,x1>1 & x3>1,"[0.00, 0.14]",0.9020477336159557,1.153882504058901,2.0124794502188132,False,573
planted,full_family_simultaneous,1.2,7,False,x1>1 & x3>1,"[0.00, 0.14]",0.9020477336159557,1.153882504058901,2.0124794502188132,False,573
planted,split_search_naive,1.2,7,False,x1>2,"[0.00, 0.14]",0.04243179919554107,1.0,1.2238734153404083,False,563
planted,split_search_certified,1.2,7,False,x1>2,"[0.00, 0.14]",0.04243179919554107,1.0,1.2238734153404083,False,563
null,same_data_search,1.2,8,True,x5<-1,"[0.71, 0.86]",0.6496597670959603,2.5062402868822877,1.365145381534987,False,570
null,full_family_simultaneous,1.2,8,False,x5<-1,"[0.71, 0.86]",0.6496597670959603,2.5062402868822877,1.365145381534987,False,570
null,split_search_naive,1.2,8,True,x0>1.5,"[0.29, 0.43]",0.4199398377820189,1.0,1.2238734153404083,False,545
null,split_search_certified,1.2,8,False,x0>1.5,"[0.29, 0.43]",0.4199398377820189,1.0,1.2238734153404083,False,545
planted,same_data_search,1.2,8,True,x0>0.5 & x3>0.5,"[0.00, 0.14]",0.9290723423824725,1.3351654464052232,1.8703492737001093,False,570
planted,full_family_simultaneous,1.2,8,False,x0>0.5 & x3>0.5,"[0.00, 0.14]",0.9290723423824725,1.3351654464052232,1.8703492737001093,False,570
planted,split_search_naive,1.2,8,True,x0>0.5 & x2>0.5,"[0.29, 0.43]",0.5888211191138378,1.4356147362142524,1.0214510223781879,False,545
planted,split_search_certified,1.2,8,False,x0>0.5 & x2>0.5,"[0.29, 0.43]",0.5888211191138378,1.4356147362142524,1.0214510223781879,False,545
null,same_data_search,1.2,9,True,x1>2,"[0.29, 0.43]",0.6455236959607923,1.9172749171156347,1.5602144552554953,False,566
null,full_family_simultaneous,1.2,9,False,x1>2,"[0.29, 0.43]",0.6455236959607923,1.9172749171156347,1.5602144552554953,False,566
null,split_search_naive,1.2,9,True,x0>1 & x2>1,"[0.14, 0.29]",0.22061173345031812,1.0,1.2238734153404083,False,545
null,split_search_certified,1.2,9,False,x0>1 & x2>1,"[0.14, 0.29]",0.22061173345031812,1.0,1.2238734153404083,False,545
planted,same_data_search,1.2,9,True,x0>2,"[0.14, 0.29]",0.7820743042374537,2.3402299480387874,1.4122033137200987,False,566
planted,full_family_simultaneous,1.2,9,False,x0>2,"[0.14, 0.29]",0.7820743042374537,2.3402299480387874,1.4122033137200987,False,566
planted,split_search_naive,1.2,9,True,x1>1 & x2>1,"[0.71, 0.86]",0.2691512756325901,2.5084003838496938,0.7727483243059596,False,545
planted,split_search_certified,1.2,9,False,x1>1 & x2>1,"[0.71, 0.86]",0.2691512756325901,2.5084003838496938,0.7727483243059596,False,545
null,same_data_search,1.2,10,True,x1>2,"[0.57, 0.71]",0.5759006042730516,1.0,2.1561947093547578,False,546
null,full_family_simultaneous,1.2,10,False,x1>2,"[0.57, 0.71]",0.5759006042730516,1.0,2.1561947093547578,False,546
null,split_search_naive,1.2,10,True,x1>1.5,"[0.57, 0.71]",0.3593214732796201,2.783287448943435,0.7335968716558674,False,511
null,split_search_certified,1.2,10,False,x1>1.5,"[0.57, 0.71]",0.3593214732796201,2.783287448943435,0.7335968716558674,False,511
planted,same_data_search,1.2,10,True,x0>2,"[0.00, 0.14]",0.8817894698510981,1.4845836778668235,1.7696428892753557,False,546
planted,full_family_simultaneous,1.2,10,False,x0>2,"[0.00, 0.14]",0.8817894698510981,1.4845836778668235,1.7696428892753557,False,546
planted,split_search_naive,1.2,10,False,x0>1 & x3>1,"[0.00, 0.14]",0.07903397850396818,1.3048513155900563,1.071410719949366,False,511
planted,split_search_certified,1.2,10,False,x0>1 & x3>1,"[0.00, 0.14]",0.07903397850396818,1.3048513155900563,1.071410719949366,False,511
null,same_data_search,1.2,11,True,x2>2,"[0.14, 0.29]",0.6501523030173528,1.462992475861141,1.7833530372729565,False,550
null,full_family_simultaneous,1.2,11,False,x2>2,"[0.14, 0.29]",0.6501523030173528,1.462992475861141,1.7833530372729565,False,550
null,split_search_naive,1.2,11,True,x2>2,"[0.14, 0.29]",0.2702992571258417,2.0453249038772157,0.8557666311802138,False,505
null,split_search_certified,1.2,11,False,x2>2,"[0.14, 0.29]",0.2702992571258417,2.0453249038772157,0.8557666311802138,False,505
planted,same_data_search,1.2,11,True,x0>1 & x1>1,"[0.00, 0.14]",0.9293498413342479,1.0,2.1570408609690856,False,550
planted,full_family_simultaneous,1.2,11,True,x2<2,"[0.14, 0.29]",0.5901653597384493,32.258174479428185,0.37978558670415197,False,550
planted,split_search_naive,1.2,11,True,x3<-1,"[0.00, 0.14]",0.6886906576665126,1.7795593578762918,0.917445472764347,False,505
planted,split_search_certified,1.2,11,False,x3<-1,"[0.00, 0.14]",0.6886906576665126,1.7795593578762918,0.917445472764347,False,505
null,same_data_search,1.2,12,True,x4>1.5,"[0.43, 0.57]",0.48100334137170375,2.053371619369006,1.4878883853839948,False,444
null,full_family_simultaneous,1.2,12,False,x4>1.5,"[0.43, 0.57]",0.48100334137170375,2.053371619369006,1.4878883853839948,False,444
null,split_search_naive,1.2,12,True,x1>1,"[0.57, 0.71]",0.3371277205104737,2.086478862542785,0.8472849779037821,False,419
null,split_search_certified,1.2,12,False,x1>1,"[0.57, 0.71]",0.3371277205104737,2.086478862542785,0.8472849779037821,False,419
planted,same_data_search,1.2,12,True,x0>0.5 & x3>0.5,"[0.29, 0.43]",0.6375680775252559,10.954776791707069,0.6441727729455842,False,444
planted,full_family_simultaneous,1.2,12,False,x0>0.5 & x3>0.5,"[0.29, 0.43]",0.6375680775252559,10.954776791707069,0.6441727729455842,False,444
planted,split_search_naive,1.2,12,True,x0>1,"[0.29, 0.43]",0.5461794539635499,7.090927416178128,0.4596052504083276,False,419
planted,split_search_certified,1.2,12,False,x0>1,"[0.29, 0.43]",0.5461794539635499,7.090927416178128,0.4596052504083276,False,419
null,same_data_search,1.2,13,True,x0>1.5,"[0.86, 1.00]",0.7561812616975613,1.252996549153936,1.9277577761175966,False,554
null,full_family_simultaneous,1.2,13,False,x0>1.5,"[0.86, 1.00]",0.7561812616975613,1.252996549153936,1.9277577761175966,False,554
null,split_search_naive,1.2,13,False,x0>1.5,"[0.86, 1.00]",0.04945287645972421,1.1658903428246006,1.1334637852384293,False,528
null,split_search_certified,1.2,13,False,x0>1.5,"[0.86, 1.00]",0.04945287645972421,1.1658903428246006,1.1334637852384293,False,528
planted,same_data_search,1.2,13,True,x1>1 & x2>1,"[0.00, 0.14]",0.8758571070671383,1.0,2.157880552799584,False,554
planted,full_family_simultaneous,1.2,13,False,x1>1 & x2>1,"[0.00, 0.14]",0.8758571070671383,1.0,2.157880552799584,False,554
planted,split_search_naive,1.2,13,False,x2>1,"[0.00, 0.14]",0.12928993853104528,1.9960201627296108,0.8662715254342612,False,528
planted,split_search_certified,1.2,13,False,x2>1,"[0.00, 0.14]",0.12928993853104528,1.9960201627296108,0.8662715254342612,False,528
null,same_data_search,1.2,14,True,x1>1 & x2>1,"[0.71, 0.86]",0.753436105077584,1.2248146689239392,1.9392542566683704,False,501
null,full_family_simultaneous,1.2,14,False,x1>1 & x2>1,"[0.71, 0.86]",0.753436105077584,1.2248146689239392,1.9392542566683704,False,501
null,split_search_naive,1.2,14,False,x1>1 & x2>1,"[0.71, 0.86]",0.1718569575042982,1.0,1.2238734153404083,False,488
null,split_search_certified,1.2,14,False,x1>1 & x2>1,"[0.71, 0.86]",0.1718569575042982,1.0,1.2238734153404083,False,488
planted,same_data_search,1.2,14,True,x2<0,"[0.00, 0.14]",0.6576623647690888,14.016090633320514,0.573266408530498,False,501
planted,full_family_simultaneous,1.2,14,False,x2<0,"[0.00, 0.14]",0.6576623647690888,14.016090633320514,0.573266408530498,False,501
planted,split_search_naive,1.2,14,True,x2<0,"[0.00, 0.14]",0.5719563840388633,14.29913917269907,0.32365442918794957,False,488
planted,split_search_certified,1.2,14,True,x2<0,"[0.00, 0.14]",0.5719563840388633,14.29913917269907,0.32365442918794957,False,488
null,same_data_search,1.2,15,True,x1>1 & x3>1,"[0.29, 0.43]",0.6272863229373109,1.0075629069040357,2.1534538961061647,False,572
null,full_family_simultaneous,1.2,15,False,x1>1 & x3>1,"[0.29, 0.43]",0.6272863229373109,1.0075629069040357,2.1534538961061647,False,572
null,split_search_naive,1.2,15,True,x2>1.5,"[0.71, 0.86]",0.24356190909794928,1.0,1.2238734153404083,False,533
null,split_search_certified,1.2,15,False,x2>1.5,"[0.71, 0.86]",0.24356190909794928,1.0,1.2238734153404083,False,533
planted,same_data_search,1.2,15,True,x0>1,"[0.14, 0.29]",0.7642736654303917,2.566778731023591,1.349203464306693,False,572
planted,full_family_simultaneous,1.2,15,False,x0>1,"[0.14, 0.29]",0.7642736654303917,2.566778731023591,1.349203464306693,False,572
planted,split_search_naive,1.2,15,True,x0>1 & x1>1,"[0.14, 0.29]",0.7529745287545434,1.238601258476138,1.0996911824026279,False,533
planted,split_search_certified,1.2,15,False,x0>1 & x1>1,"[0.14, 0.29]",0.7529745287545434,1.238601258476138,1.0996911824026279,False,533
null,same_data_search,1.2,16,True,x1>0.5 & x3>0.5,"[0.57, 0.71]",0.6274647789197122,1.3846478538292903,1.8350601604710957,False,561
null,full_family_simultaneous,1.2,16,False,x1>0.5 & x3>0.5,"[0.57, 0.71]",0.6274647789197122,1.3846478538292903,1.8350601604710957,False,561
null,split_search_naive,1.2,16,False,x2>1,"[0.14, 0.29]",0.08720239286649774,3.707899853250322,0.6355833377731106,False,536
null,split_search_certified,1.2,16,False,x2>1,"[0.14, 0.29]",0.08720239286649774,3.707899853250322,0.6355833377731106,False,536
planted,same_data_search,1.2,16,True,x0>1 & x2>1,"[0.00, 0.14]",0.9148470403722073,2.2792794374946572,1.430280405234628,False,561
planted,full_family_simultaneous,1.2,16,False,x0>1 & x2>1,"[0.00, 0.14]",0.9148470403722073,2.2792794374946572,1.430280405234628,False,561
planted,split_search_naive,1.2,16,False,none,none,,,,False,536
planted,split_search_certified,1.2,16,False,none,none,,,,False,536
null,same_data_search,1.2,17,True,x1>1 & x2>1,"[0.14, 0.29]",0.561626820032138,2.958645282776477,1.2559722459681584,False,566
null,full_family_simultaneous,1.2,17,False,x1>1 & x2>1,"[0.14, 0.29]",0.561626820032138,2.958645282776477,1.2559722459681584,False,566
null,split_search_naive,1.2,17,False,none,none,,,,False,543
null,split_search_certified,1.2,17,False,none,none,,,,False,543
planted,same_data_search,1.2,17,True,x2>0.5 & x3>0.5,"[0.00, 0.14]",0.8949302312787175,1.0,2.1603618159647673,False,566
planted,full_family_simultaneous,1.2,17,False,x2>0.5 & x3>0.5,"[0.00, 0.14]",0.8949302312787175,1.0,2.1603618159647673,False,566
planted,split_search_naive,1.2,17,True,x0>1,"[0.00, 0.14]",0.8763458147006306,1.0167511418572763,1.213749787416191,False,543
planted,split_search_certified,1.2,17,False,x0>1,"[0.00, 0.14]",0.8763458147006306,1.0167511418572763,1.213749787416191,False,543
null,same_data_search,1.2,18,True,x4>0,"[0.43, 0.57]",0.24441806321310752,18.54331223364768,0.4787711632708315,False,246
null,full_family_simultaneous,1.2,18,False,x4>0,"[0.43, 0.57]",0.24441806321310752,18.54331223364768,0.4787711632708315,False,246
null,split_search_naive,1.2,18,False,x3<-1,"[0.43, 0.57]",0.05458984085072287,5.740176468887607,0.5108270414167735,False,263
null,split_search_certified,1.2,18,False,x3<-1,"[0.43, 0.57]",0.05458984085072287,5.740176468887607,0.5108270414167735,False,263
planted,same_data_search,1.2,18,True,x2>2,"[0.00, 0.14]",0.9659828973487451,1.2837647958984386,1.8196124897875783,False,246
planted,full_family_simultaneous,1.2,18,True,x0>0.5 & x1>0.5,"[0.14, 0.29]",0.7347878827691412,15.245745231219196,0.5280162776514837,False,246
planted,split_search_naive,1.2,18,True,x4>0.5,"[0.00, 0.14]",0.9590285587431531,1.1086264548282696,1.1623686343737663,False,263
planted,split_search_certified,1.2,18,False,x4>0.5,"[0.00, 0.14]",0.9590285587431531,1.1086264548282696,1.1623686343737663,False,263
null,same_data_search,1.2,19,True,x1>1 & x3>1,"[0.57, 0.71]",0.5789419269948537,1.0299360148248746,2.124627770138195,False,546
null,full_family_simultaneous,1.2,19,False,x1>1 & x3>1,"[0.57, 0.71]",0.5789419269948537,1.0299360148248746,2.124627770138195,False,546
null,split_search_naive,1.2,19,True,x0>1 & x3>1,"[0.57, 0.71]",0.36734958474433066,1.0,1.2238734153404083,False,531
null,split_search_certified,1.2,19,False,x0>1 & x3>1,"[0.57, 0.71]",0.36734958474433066,1.0,1.2238734153404083,False,531
planted,same_data_search,1.2,19,True,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6441354156967728,2.1549329801697628,1.468828505065011,False,546
planted,full_family_simultaneous,1.2,19,False,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6441354156967728,2.1549329801697628,1.468828505065011,False,546
planted,split_search_naive,1.2,19,True,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6368889663723986,1.5631934807555508,0.9788815290091122,False,531
planted,split_search_certified,1.2,19,False,x0>0.5 & x1>0.5,"[0.29, 0.43]",0.6368889663723986,1.5631934807555508,0.9788815290091122,False,531
null,same_data_search,1.2,20,True,x1>1 & x2>1,"[0.71, 0.86]",0.7558418634048368,1.0,2.159128187172219,False,560
null,full_family_simultaneous,1.2,20,False,x1>1 & x2>1,"[0.71, 0.86]",0.7558418634048368,1.0,2.159128187172219,False,560
null,split_search_naive,1.2,20,False,x0>1 & x2>1,"[0.00, 0.14]",0.06740457272626708,2.0345402368632266,0.8580317522742011,False,539
null,split_search_certified,1.2,20,False,x0>1 & x2>1,"[0.00, 0.14]",0.06740457272626708,2.0345402368632266,0.8580317522742011,False,539
planted,same_data_search,1.2,20,True,x0>2,"[0.00, 0.14]",0.9307707688512169,1.0,2.159128187172219,False,560
planted,full_family_simultaneous,1.2,20,False,x0>2,"[0.00, 0.14]",0.9307707688512169,1.0,2.159128187172219,False,560
planted,split_search_naive,1.2,20,False,x1>1.5,"[0.00, 0.14]",0.07816840009467861,2.674587319432714,0.7483557684842281,False,539
planted,split_search_certified,1.2,20,False,x1>1.5,"[0.00, 0.14]",0.07816840009467861,2.674587319432714,0.7483557684842281,False,539
null,same_data_search,1.2,21,True,x0>1 & x3>1,"[0.71, 0.86]",0.74307809604744,1.0,2.158298006277698,False,556
null,full_family_simultaneous,1.2,21,False,x0>1 & x3>1,"[0.71, 0.86]",0.74307809604744,1.0,2.158298006277698,False,556
null,split_search_naive,1.2,21,True,x0>1 & x2>1,"[0.57, 0.71]",0.20890182210259828,4.970371531373582,0.5489617367559875,False,507
null,split_search_certified,1.2,21,False,x0>1 & x2>1,"[0.57, 0.71]",0.20890182210259828,4.970371531373582,0.5489617367559875,False,507
planted,same_data_search,1.2,21,True,x0>0.5 & x2>0.5,"[0.29, 0.43]",0.6677744644028395,1.5244512288824172,1.748053185649507,False,556
planted,full_family_simultaneous,1.2,21,False,x0>0.5 & x2>0.5,"[0.29, 0.43]",0.6677744644028395,1.5244512288824172,1.748053185649507,False,556
planted,split_search_naive,1.2,21,True,x0>1.5,"[0.14, 0.29]",0.5805906122056104,5.032105658466995,0.5455840000296956,False,507
planted,split_search_certified,1.2,21,False,x0>1.5,"[0.14, 0.29]",0.5805906122056104,5.032105658466995,0.5455840000296956,False,507
null,same_data_search,1.2,22,True,x0>1 & x1>1,"[0.43, 0.57]",0.5538619788520847,1.0,2.1629880664403798,False,579
null,full_family_simultaneous,1.2,22,False,x0>1 & x1>1,"[0.43, 0.57]",0.5538619788520847,1.0,2.1629880664403798,False,579
null,split_search_naive,1.2,22,False,none,none,,,,False,578
null,split_search_certified,1.2,22,False,none,none,,,,False,578
planted,same_data_search,1.2,22,True,x0>2,"[0.14, 0.29]",0.8120589677887637,1.555115567381869,1.7344939483919735,False,579
planted,full_family_simultaneous,1.2,22,False,x0>2,"[0.14, 0.29]",0.8120589677887637,1.555115567381869,1.7344939483919735,False,579
planted,split_search_naive,1.2,22,True,x0>2,"[0.14, 0.29]",0.813230074702789,1.0,1.2238734153404083,False,578
planted,split_search_certified,1.2,22,False,x0>2,"[0.14, 0.29]",0.813230074702789,1.0,1.2238734153404083,False,578
null,same_data_search,1.2,23,True,x2>2,"[0.57, 0.71]",0.6723288283084309,1.0,2.154266739294702,False,537
null,full_family_simultaneous,1.2,23,False,x2>2,"[0.57, 0.71]",0.6723288283084309,1.0,2.154266739294702,False,537
null,split_search_naive,1.2,23,False,x5>1,"[0.71, 0.86]",0.09397500032924402,1.689424661586252,0.9416013803090147,False,513
null,split_search_certified,1.2,23,False,x5>1,"[0.71, 0.86]",0.09397500032924402,1.689424661586252,0.9416013803090147,False,513
planted,same_data_search,1.2,23,True,x1>2,"[0.00, 0.14]",0.9286304046465745,2.651655534719629,1.322942361881703,False,537
planted,full_family_simultaneous,1.2,23,True,x1<0,"[0.00, 0.14]",0.604603682358416,32.86260387297358,0.3757928305654848,False,537
planted,split_search_naive,1.2,23,True,x1>2,"[0.00, 0.14]",0.8874577156866271,1.827353026840977,0.9053682759858475,False,513
planted,split_search_certified,1.2,23,False,x1>2,"[0.00, 0.14]",0.8874577156866271,1.827353026840977,0.9053682759858475,False,513
null,same_data_search,1.2,24,True,x0>1 & x1>1,"[0.86, 1.00]",0.9016827960899308,1.0,2.1564068581758837,False,547
null,full_family_simultaneous,1.2,24,False,x0>1 & x1>1,"[0.86, 1.00]",0.9016827960899308,1.0,2.1564068581758837,False,547
null,split_search_naive,1.2,24,True,x1>2,"[0.86, 1.00]",0.7261390586962247,1.4246407398980385,1.0253775898650694,False,531
null,split_search_certified,1.2,24,False,x1>2,"[0.86, 1.00]",0.7261390586962247,1.4246407398980385,1.0253775898650694,False,531
planted,same_data_search,1.2,24,True,x0>1 & x2>1,"[0.00, 0.14]",0.9287085766421256,1.6482287665745439,1.6796622418943705,False,547
planted,full_family_simultaneous,1.2,24,True,x3<1,"[0.00, 0.14]",0.7279023704439415,19.557747120097527,0.4876085264019234,False,547
