scenario,weight_mode,method,shift_strength,seed,alarm,selected_group,selected_bin,selected_abs_gap,selected_local_ess,selected_label_radius,selected_weight_radius,global_ess,weight_rmse,log_weight_corr,selected_is_planted_group
null,logistic_plugin,naive_max,0.8,80,True,x1>1 & x2>1,"[0.43, 0.57]",0.571332785899397,1.0,1.6598873998536237,0.13025844689154067,237.08929873710358,0.37898041639795493,0.9985545558890864,False
null,logistic_plugin,label_ci,0.8,80,False,x1>1 & x2>1,"[0.43, 0.57]",0.571332785899397,1.0,1.6598873998536237,0.13025844689154067,237.08929873710358,0.37898041639795493,0.9985545558890864,False
null,logistic_plugin,nuisance_ci,0.8,80,False,x1>1 & x2>1,"[0.43, 0.57]",0.571332785899397,1.0,1.6598873998536237,0.13025844689154067,237.08929873710358,0.37898041639795493,0.9985545558890864,False
planted,logistic_plugin,naive_max,0.8,80,True,x2>1.5,"[0.14, 0.29]",0.7240779381997933,2.6041855886645404,1.028590864105931,0.11538757873429421,237.08929873710358,0.37898041639795493,0.9985545558890864,False
planted,logistic_plugin,label_ci,0.8,80,True,x0>0.5,"[0.14, 0.29]",0.6099499785492335,24.766805339436267,0.3335367040868101,0.07951040938477391,237.08929873710358,0.37898041639795493,0.9985545558890864,True
planted,logistic_plugin,nuisance_ci,0.8,80,False,x2>1.5,"[0.14, 0.29]",0.7240779381997933,2.6041855886645404,1.028590864105931,0.11538757873429421,237.08929873710358,0.37898041639795493,0.9985545558890864,False
null,logistic_crossfit,naive_max,0.8,80,True,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.571332785899397,1.0,1.6586236807762176,0.26261549134024637,244.6919192722381,0.4763771490587052,0.9944370406090902,False
null,logistic_crossfit,label_ci,0.8,80,False,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.571332785899397,1.0,1.6586236807762176,0.26261549134024637,244.6919192722381,0.4763771490587052,0.9944370406090902,False
null,logistic_crossfit,nuisance_ci,0.8,80,False,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.571332785899397,1.0,1.6586236807762176,0.26261549134024637,244.6919192722381,0.4763771490587052,0.9944370406090902,False
planted,logistic_crossfit,naive_max,0.8,80,True,x2>1.5,"[0.14, 0.29]",0.7243570242752942,2.620613053104179,1.0245812683430378,0.2250125629718989,244.6919192722381,0.4763771490587052,0.9944370406090902,False
planted,logistic_crossfit,label_ci,0.8,80,True,x0>0.5,"[0.14, 0.29]",0.6066516213383668,24.9902727099913,0.33178929064829554,0.1912692388609658,244.6919192722381,0.4763771490587052,0.9944370406090902,True
planted,logistic_crossfit,nuisance_ci,0.8,80,False,x2>1.5,"[0.14, 0.29]",0.7243570242752942,2.620613053104179,1.0245812683430378,0.2250125629718989,244.6919192722381,0.4763771490587052,0.9944370406090902,False
null,oracle,naive_max,0.8,81,True,x2>1.5,"[0.43, 0.57]",0.4163786112117867,3.43478511355849,0.8884946755742086,0.0,116.98603303484833,0.0,1.0,False
null,oracle,label_ci,0.8,81,False,x2>1.5,"[0.43, 0.57]",0.4163786112117867,3.43478511355849,0.8884946755742086,0.0,116.98603303484833,0.0,1.0,False
null,oracle,nuisance_ci,0.8,81,False,x2>1.5,"[0.43, 0.57]",0.4163786112117867,3.43478511355849,0.8884946755742086,0.0,116.98603303484833,0.0,1.0,False
planted,oracle,naive_max,0.8,81,True,x1>1.5 & x2>1.5,"[0.00, 0.14]",0.9576777538279542,1.0,1.646662576949236,0.0,116.98603303484833,0.0,1.0,False
planted,oracle,label_ci,0.8,81,True,x0>1.5,"[0.00, 0.14]",0.7874917533006479,9.975524691090857,0.521358839897605,0.0,116.98603303484833,0.0,1.0,False
planted,oracle,nuisance_ci,0.8,81,True,x0>1.5,"[0.00, 0.14]",0.7874917533006479,9.975524691090857,0.521358839897605,0.0,116.98603303484833,0.0,1.0,False
null,logistic_plugin,naive_max,0.8,81,True,x2>1.5,"[0.43, 0.57]",0.4147707864251103,3.673056734510796,0.8627307434122881,0.32680126989652253,200.6627584782145,1.2819185437398561,0.9842621396258453,False
null,logistic_plugin,label_ci,0.8,81,False,x2>1.5,"[0.43, 0.57]",0.4147707864251103,3.673056734510796,0.8627307434122881,0.32680126989652253,200.6627584782145,1.2819185437398561,0.9842621396258453,False
null,logistic_plugin,nuisance_ci,0.8,81,False,x2>1.5,"[0.43, 0.57]",0.4147707864251103,3.673056734510796,0.8627307434122881,0.32680126989652253,200.6627584782145,1.2819185437398561,0.9842621396258453,False
planted,logistic_plugin,naive_max,0.8,81,True,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9619038828923854,1.9928859594900445,1.1712453210733516,0.4277134834842259,200.6627584782145,1.2819185437398561,0.9842621396258453,False
planted,logistic_plugin,label_ci,0.8,81,True,x0>1.5,"[0.00, 0.14]",0.793730554841745,9.817700428891518,0.5276964889518984,0.30762832797416373,200.6627584782145,1.2819185437398561,0.9842621396258453,False
planted,logistic_plugin,nuisance_ci,0.8,81,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.9619038828923854,1.9928859594900445,1.1712453210733516,0.4277134834842259,200.6627584782145,1.2819185437398561,0.9842621396258453,False
null,logistic_crossfit,naive_max,0.8,81,True,x2>1.5,"[0.43, 0.57]",0.40843522977883495,3.9412533233914506,0.8315149745542268,0.43524373858935933,217.0890198625827,1.4304337262465345,0.9705524057015181,False
null,logistic_crossfit,label_ci,0.8,81,False,x2>1.5,"[0.43, 0.57]",0.40843522977883495,3.9412533233914506,0.8315149745542268,0.43524373858935933,217.0890198625827,1.4304337262465345,0.9705524057015181,False
null,logistic_crossfit,nuisance_ci,0.8,81,False,x2>1.5,"[0.43, 0.57]",0.40843522977883495,3.9412533233914506,0.8315149745542268,0.43524373858935933,217.0890198625827,1.4304337262465345,0.9705524057015181,False
planted,logistic_crossfit,naive_max,0.8,81,True,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.963372534644064,1.9999587403510952,1.167284534767383,0.6148290435544944,217.0890198625827,1.4304337262465345,0.9705524057015181,False
planted,logistic_crossfit,label_ci,0.8,81,True,x0>1.5,"[0.00, 0.14]",0.7841347198012173,10.724652582050005,0.504075550996051,0.49487727616553023,217.0890198625827,1.4304337262465345,0.9705524057015181,False
planted,logistic_crossfit,nuisance_ci,0.8,81,False,x0>1.5 & x2>1.5,"[0.00, 0.14]",0.963372534644064,1.9999587403510952,1.167284534767383,0.6148290435544944,217.0890198625827,1.4304337262465345,0.9705524057015181,False
null,oracle,naive_max,0.8,82,True,x0>1.5 & x2>1,"[0.43, 0.57]",0.477644749990616,1.0,1.6598873998536237,0.0,149.20365861180372,0.0,1.0,False
null,oracle,label_ci,0.8,82,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.477644749990616,1.0,1.6598873998536237,0.0,149.20365861180372,0.0,1.0,False
null,oracle,nuisance_ci,0.8,82,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.477644749990616,1.0,1.6598873998536237,0.0,149.20365861180372,0.0,1.0,False
planted,oracle,naive_max,0.8,82,True,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.7619393135871013,1.427052755294241,1.3895002012858788,0.0,149.20365861180372,0.0,1.0,False
planted,oracle,label_ci,0.8,82,True,x0>0.5,"[0.00, 0.14]",0.5731237762669567,33.80370541529554,0.28549366381592833,0.0,149.20365861180372,0.0,1.0,True
planted,oracle,nuisance_ci,0.8,82,True,x0>0.5,"[0.00, 0.14]",0.5731237762669567,33.80370541529554,0.28549366381592833,0.0,149.20365861180372,0.0,1.0,True
null,logistic_plugin,naive_max,0.8,82,True,x0>1.5 & x2>1,"[0.43, 0.57]",0.477644749990616,1.0,1.6636064960369061,0.939841299111135,192.4895219051626,0.9429566814387841,0.99409364018303,False
null,logistic_plugin,label_ci,0.8,82,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.477644749990616,1.0,1.6636064960369061,0.939841299111135,192.4895219051626,0.9429566814387841,0.99409364018303,False
null,logistic_plugin,nuisance_ci,0.8,82,False,x0>1.5 & x2>1,"[0.43, 0.57]",0.477644749990616,1.0,1.6636064960369061,0.939841299111135,192.4895219051626,0.9429566814387841,0.99409364018303,False
planted,logistic_plugin,naive_max,0.8,82,True,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.776555522884533,1.8675591131117477,1.2173443064933298,1.0,192.4895219051626,0.9429566814387841,0.99409364018303,False
planted,logistic_plugin,label_ci,0.8,82,True,x0>1,"[0.14, 0.29]",0.6433527305672283,15.39238325908116,0.4240310636684356,0.7747158455647468,192.4895219051626,0.9429566814387841,0.99409364018303,False
planted,logistic_plugin,nuisance_ci,0.8,82,False,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.776555522884533,1.8675591131117477,1.2173443064933298,1.0,192.4895219051626,0.9429566814387841,0.99409364018303,False
null,logistic_crossfit,naive_max,0.8,82,True,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.477644749990616,1.0,1.6636064960369061,0.3445076047631561,202.27197822892796,0.9759176374753665,0.9910664637555459,False
null,logistic_crossfit,label_ci,0.8,82,False,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.477644749990616,1.0,1.6636064960369061,0.3445076047631561,202.27197822892796,0.9759176374753665,0.9910664637555459,False
null,logistic_crossfit,nuisance_ci,0.8,82,False,x0>1.5 & x2>1.5,"[0.43, 0.57]",0.477644749990616,1.0,1.6636064960369061,0.3445076047631561,202.27197822892796,0.9759176374753665,0.9910664637555459,False
planted,logistic_crossfit,naive_max,0.8,82,True,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.7733245851362582,1.784508556630557,1.2453496131000406,1.0,202.27197822892796,0.9759176374753665,0.9910664637555459,False
planted,logistic_crossfit,label_ci,0.8,82,True,x0>1,"[0.14, 0.29]",0.6452704921773745,15.493776479948673,0.42264132999761556,0.8298906984236674,202.27197822892796,0.9759176374753665,0.9910664637555459,False
planted,logistic_crossfit,nuisance_ci,0.8,82,False,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.7733245851362582,1.784508556630557,1.2453496131000406,1.0,202.27197822892796,0.9759176374753665,0.9910664637555459,False
null,oracle,naive_max,0.8,83,True,x1>1.5 & x2>1,"[0.29, 0.43]",0.6327972499187732,1.9984160388591647,1.1802080464982385,0.0,187.79783849340555,0.0,1.0,False
null,oracle,label_ci,0.8,83,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6327972499187732,1.9984160388591647,1.1802080464982385,0.0,187.79783849340555,0.0,1.0,False
null,oracle,nuisance_ci,0.8,83,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6327972499187732,1.9984160388591647,1.1802080464982385,0.0,187.79783849340555,0.0,1.0,False
planted,oracle,naive_max,0.8,83,True,x0>1.5 & x1>1.5,"[0.00, 0.14]",0.9037752706064601,1.7913331218795887,1.2465604578495513,0.0,187.79783849340555,0.0,1.0,False
planted,oracle,label_ci,0.8,83,True,x0>0.5,"[0.00, 0.14]",0.8123132987014431,7.490940206867424,0.6095837191869257,0.0,187.79783849340555,0.0,1.0,True
planted,oracle,nuisance_ci,0.8,83,True,x0>0.5,"[0.00, 0.14]",0.8123132987014431,7.490940206867424,0.6095837191869257,0.0,187.79783849340555,0.0,1.0,True
null,logistic_plugin,naive_max,0.8,83,True,x1>1.5 & x2>1,"[0.29, 0.43]",0.6276324245884334,1.9659704274288734,1.191571876149577,0.5152937381447283,247.1264364373708,0.41929804900565004,0.9964435151666768,False
null,logistic_plugin,label_ci,0.8,83,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6276324245884334,1.9659704274288734,1.191571876149577,0.5152937381447283,247.1264364373708,0.41929804900565004,0.9964435151666768,False
null,logistic_plugin,nuisance_ci,0.8,83,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6276324245884334,1.9659704274288734,1.191571876149577,0.5152937381447283,247.1264364373708,0.41929804900565004,0.9964435151666768,False
planted,logistic_plugin,naive_max,0.8,83,True,x0>1.5 & x1>1.5,"[0.00, 0.14]",0.9046228178658973,1.8557094682904036,1.226461000494706,0.1478083649356714,247.1264364373708,0.41929804900565004,0.9964435151666768,False
planted,logistic_plugin,label_ci,0.8,83,True,x0>0.5,"[0.00, 0.14]",0.7978654536507759,8.2802211811026,0.5806143506672109,0.21538660729503503,247.1264364373708,0.41929804900565004,0.9964435151666768,True
planted,logistic_plugin,nuisance_ci,0.8,83,False,x0>1.5 & x1>1.5,"[0.00, 0.14]",0.9046228178658973,1.8557094682904036,1.226461000494706,0.1478083649356714,247.1264364373708,0.41929804900565004,0.9964435151666768,False
null,logistic_crossfit,naive_max,0.8,83,True,x1>1.5 & x2>1,"[0.29, 0.43]",0.6247940993659501,1.9314480874039457,1.2013376384487258,0.44933217939972453,254.3404414307254,0.5044262170441114,0.9935985523434635,False
null,logistic_crossfit,label_ci,0.8,83,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6247940993659501,1.9314480874039457,1.2013376384487258,0.44933217939972453,254.3404414307254,0.5044262170441114,0.9935985523434635,False
null,logistic_crossfit,nuisance_ci,0.8,83,False,x1>1.5 & x2>1,"[0.29, 0.43]",0.6247940993659501,1.9314480874039457,1.2013376384487258,0.44933217939972453,254.3404414307254,0.5044262170441114,0.9935985523434635,False
planted,logistic_crossfit,naive_max,0.8,83,True,x0>1.5 & x1>1.5,"[0.00, 0.14]",0.9042364606696492,1.8274128496588862,1.2350605979509572,0.09879704439234066,254.3404414307254,0.5044262170441114,0.9935985523434635,False
planted,logistic_crossfit,label_ci,0.8,83,True,x0>0.5,"[0.00, 0.14]",0.7964530445985339,8.16613477300889,0.5842494769521404,0.14096491413646792,254.3404414307254,0.5044262170441114,0.9935985523434635,True
planted,logistic_crossfit,nuisance_ci,0.8,83,False,x0>1.5 & x1>1.5,"[0.00, 0.14]",0.9042364606696492,1.8274128496588862,1.2350605979509572,0.09879704439234066,254.3404414307254,0.5044262170441114,0.9935985523434635,False
null,oracle,naive_max,0.8,84,True,x0>1 & x2>1,"[0.29, 0.43]",0.35997954279763644,2.9600481021467755,0.9494433823746707,0.0,181.18314046607375,0.0,1.0,False
null,oracle,label_ci,0.8,84,False,x0>1 & x2>1,"[0.29, 0.43]",0.35997954279763644,2.9600481021467755,0.9494433823746707,0.0,181.18314046607375,0.0,1.0,False
null,oracle,nuisance_ci,0.8,84,False,x0>1 & x2>1,"[0.29, 0.43]",0.35997954279763644,2.9600481021467755,0.9494433823746707,0.0,181.18314046607375,0.0,1.0,False
planted,oracle,naive_max,0.8,84,True,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.84875110811184,1.0,1.633497432162835,0.0,181.18314046607375,0.0,1.0,False
planted,oracle,label_ci,0.8,84,True,x0>0.5,"[0.00, 0.14]",0.6251269242656484,32.14984154582763,0.28809056658612897,0.0,181.18314046607375,0.0,1.0,True
planted,oracle,nuisance_ci,0.8,84,True,x0>0.5,"[0.00, 0.14]",0.6251269242656484,32.14984154582763,0.28809056658612897,0.0,181.18314046607375,0.0,1.0,True
null,logistic_plugin,naive_max,0.8,84,True,x0>0.5,"[0.57, 0.71]",0.376469568376325,13.153778375462114,0.449967898482494,0.20789299202612116,162.68413692434385,0.31163005252518816,0.9962551321917832,True
null,logistic_plugin,label_ci,0.8,84,False,x0>0.5,"[0.57, 0.71]",0.376469568376325,13.153778375462114,0.449967898482494,0.20789299202612116,162.68413692434385,0.31163005252518816,0.9962551321917832,True
null,logistic_plugin,nuisance_ci,0.8,84,False,x0>0.5,"[0.57, 0.71]",0.376469568376325,13.153778375462114,0.449967898482494,0.20789299202612116,162.68413692434385,0.31163005252518816,0.9962551321917832,True
planted,logistic_plugin,naive_max,0.8,84,True,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.84875110811184,1.0,1.6319497859811845,0.1179329783189205,162.68413692434385,0.31163005252518816,0.9962551321917832,False
planted,logistic_plugin,label_ci,0.8,84,True,x0>0.5,"[0.00, 0.14]",0.6118919943007521,30.385903782224187,0.2960538495421839,0.21761806299205688,162.68413692434385,0.31163005252518816,0.9962551321917832,True
planted,logistic_plugin,nuisance_ci,0.8,84,False,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.84875110811184,1.0,1.6319497859811845,0.1179329783189205,162.68413692434385,0.31163005252518816,0.9962551321917832,False
null,logistic_crossfit,naive_max,0.8,84,True,x0>0.5,"[0.57, 0.71]",0.38015999794187105,13.099572684611914,0.451748157708833,0.3046704192360595,165.1869285819916,0.2926541170077418,0.9939935029536427,True
null,logistic_crossfit,label_ci,0.8,84,False,x0>0.5,"[0.57, 0.71]",0.38015999794187105,13.099572684611914,0.451748157708833,0.3046704192360595,165.1869285819916,0.2926541170077418,0.9939935029536427,True
null,logistic_crossfit,nuisance_ci,0.8,84,False,x0>0.5,"[0.57, 0.71]",0.38015999794187105,13.099572684611914,0.451748157708833,0.3046704192360595,165.1869285819916,0.2926541170077418,0.9939935029536427,True
planted,logistic_crossfit,naive_max,0.8,84,True,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.84875110811184,1.0,1.6350270972455914,0.025262272534503253,165.1869285819916,0.2926541170077418,0.9939935029536427,False
planted,logistic_crossfit,label_ci,0.8,84,True,x0>0.5,"[0.00, 0.14]",0.6238786495988996,31.64723696208233,0.2906411178089409,0.20135161904140209,165.1869285819916,0.2926541170077418,0.9939935029536427,True
planted,logistic_crossfit,nuisance_ci,0.8,84,False,x0>1.5 & x1>1.5,"[0.14, 0.29]",0.84875110811184,1.0,1.6350270972455914,0.025262272534503253,165.1869285819916,0.2926541170077418,0.9939935029536427,False
null,oracle,naive_max,0.8,85,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6560588331296688,0.0,25.92527154381248,0.0,1.0,False
null,oracle,label_ci,0.8,85,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6560588331296688,0.0,25.92527154381248,0.0,1.0,False
null,oracle,nuisance_ci,0.8,85,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6560588331296688,0.0,25.92527154381248,0.0,1.0,False
planted,oracle,naive_max,0.8,85,True,x0>1 & x2>1,"[0.14, 0.29]",0.7984951736621194,2.5957578329103193,1.0278829798168772,0.0,25.92527154381248,0.0,1.0,False
planted,oracle,label_ci,0.8,85,True,x0>1,"[0.14, 0.29]",0.6040648342186146,18.361874147599444,0.386471309109715,0.0,25.92527154381248,0.0,1.0,False
planted,oracle,nuisance_ci,0.8,85,True,x0>1,"[0.14, 0.29]",0.6040648342186146,18.361874147599444,0.386471309109715,0.0,25.92527154381248,0.0,1.0,False
null,logistic_plugin,naive_max,0.8,85,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6648229042542169,0.504702789953933,209.63219731305605,5.2934576714681105,0.9795608785481895,False
null,logistic_plugin,label_ci,0.8,85,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6648229042542169,0.504702789953933,209.63219731305605,5.2934576714681105,0.9795608785481895,False
null,logistic_plugin,nuisance_ci,0.8,85,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6648229042542169,0.504702789953933,209.63219731305605,5.2934576714681105,0.9795608785481895,False
planted,logistic_plugin,naive_max,0.8,85,True,x0>1 & x2>1,"[0.14, 0.29]",0.802585320616805,2.779913727546209,0.9985099182578364,0.25013794033800374,209.63219731305605,5.2934576714681105,0.9795608785481895,False
planted,logistic_plugin,label_ci,0.8,85,True,x0>1.5,"[0.14, 0.29]",0.6718536899128701,12.692632494029901,0.4672961354284771,1.0,209.63219731305605,5.2934576714681105,0.9795608785481895,False
planted,logistic_plugin,nuisance_ci,0.8,85,False,x0>1 & x2>1,"[0.14, 0.29]",0.802585320616805,2.779913727546209,0.9985099182578364,0.25013794033800374,209.63219731305605,5.2934576714681105,0.9795608785481895,False
null,logistic_crossfit,naive_max,0.8,85,True,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6660280174809707,0.9738454404514137,218.14151277220665,5.382071832326119,0.9731978322614163,False
null,logistic_crossfit,label_ci,0.8,85,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6660280174809707,0.9738454404514137,218.14151277220665,5.382071832326119,0.9731978322614163,False
null,logistic_crossfit,nuisance_ci,0.8,85,False,x1>1.5 & x2>1.5,"[0.43, 0.57]",0.5637908545547043,1.0,1.6660280174809707,0.9738454404514137,218.14151277220665,5.382071832326119,0.9731978322614163,False
planted,logistic_crossfit,naive_max,0.8,85,True,x0>1 & x2>1,"[0.14, 0.29]",0.8015942945560893,2.7309423440472074,1.008152043939613,0.8976432325644157,218.14151277220665,5.382071832326119,0.9731978322614163,False
planted,logistic_crossfit,label_ci,0.8,85,True,x0>1.5,"[0.14, 0.29]",0.6914949931310225,12.144444030433327,0.47807219082710567,1.0,218.14151277220665,5.382071832326119,0.9731978322614163,False
planted,logistic_crossfit,nuisance_ci,0.8,85,False,x0>1 & x2>1,"[0.14, 0.29]",0.8015942945560893,2.7309423440472074,1.008152043939613,0.8976432325644157,218.14151277220665,5.382071832326119,0.9731978322614163,False
null,oracle,naive_max,0.8,86,True,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.6365391820215123,0.0,136.32634514871083,0.0,1.0,False
null,oracle,label_ci,0.8,86,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.6365391820215123,0.0,136.32634514871083,0.0,1.0,False
null,oracle,nuisance_ci,0.8,86,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.6365391820215123,0.0,136.32634514871083,0.0,1.0,False
planted,oracle,naive_max,0.8,86,True,x0>1,"[0.14, 0.29]",0.6888268319092418,11.356438689987073,0.48562979840399073,0.0,136.32634514871083,0.0,1.0,False
planted,oracle,label_ci,0.8,86,True,x0>1,"[0.14, 0.29]",0.6888268319092418,11.356438689987073,0.48562979840399073,0.0,136.32634514871083,0.0,1.0,False
planted,oracle,nuisance_ci,0.8,86,True,x0>1,"[0.14, 0.29]",0.6888268319092418,11.356438689987073,0.48562979840399073,0.0,136.32634514871083,0.0,1.0,False
null,logistic_plugin,naive_max,0.8,86,True,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.6438490423304355,0.0953840463566896,169.45784526465198,0.5598838610069518,0.9929696303321729,False
null,logistic_plugin,label_ci,0.8,86,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.6438490423304355,0.0953840463566896,169.45784526465198,0.5598838610069518,0.9929696303321729,False
null,logistic_plugin,nuisance_ci,0.8,86,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.6438490423304355,0.0953840463566896,169.45784526465198,0.5598838610069518,0.9929696303321729,False
planted,logistic_plugin,naive_max,0.8,86,True,x0>1,"[0.14, 0.29]",0.6834609913682623,11.574591344543135,0.483180167080589,0.630365380083385,169.45784526465198,0.5598838610069518,0.9929696303321729,False
planted,logistic_plugin,label_ci,0.8,86,True,x0>1,"[0.14, 0.29]",0.6834609913682623,11.574591344543135,0.483180167080589,0.630365380083385,169.45784526465198,0.5598838610069518,0.9929696303321729,False
planted,logistic_plugin,nuisance_ci,0.8,86,False,x0>1,"[0.14, 0.29]",0.6834609913682623,11.574591344543135,0.483180167080589,0.630365380083385,169.45784526465198,0.5598838610069518,0.9929696303321729,False
null,logistic_crossfit,naive_max,0.8,86,True,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.646662576949236,0.2900009498907788,173.78617615413626,0.7092218533198781,0.9861258189442189,False
null,logistic_crossfit,label_ci,0.8,86,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.646662576949236,0.2900009498907788,173.78617615413626,0.7092218533198781,0.9861258189442189,False
null,logistic_crossfit,nuisance_ci,0.8,86,False,x0>1.5 & x2>1.5,"[0.57, 0.71]",0.70513627234136,1.0,1.646662576949236,0.2900009498907788,173.78617615413626,0.7092218533198781,0.9861258189442189,False
planted,logistic_crossfit,naive_max,0.8,86,True,x0>1,"[0.14, 0.29]",0.6702518005117682,11.085632236728662,0.4945661430186916,0.6645558648146912,173.78617615413626,0.7092218533198781,0.9861258189442189,False
planted,logistic_crossfit,label_ci,0.8,86,True,x0>0.5,"[0.14, 0.29]",0.6426923973050812,19.374787978783704,0.3740986459280841,0.5989989530640026,173.78617615413626,0.7092218533198781,0.9861258189442189,True
planted,logistic_crossfit,nuisance_ci,0.8,86,False,x0>1,"[0.14, 0.29]",0.6702518005117682,11.085632236728662,0.4945661430186916,0.6645558648146912,173.78617615413626,0.7092218533198781,0.9861258189442189,False
null,oracle,naive_max,0.8,87,True,x2>1,"[0.29, 0.43]",0.28033377353128197,5.964643443172145,0.6753644474817634,0.0,183.16116464082538,0.0,0.9999999999999998,False
null,oracle,label_ci,0.8,87,False,x2>1,"[0.29, 0.43]",0.28033377353128197,5.964643443172145,0.6753644474817634,0.0,183.16116464082538,0.0,0.9999999999999998,False
null,oracle,nuisance_ci,0.8,87,False,x2>1,"[0.29, 0.43]",0.28033377353128197,5.964643443172145,0.6753644474817634,0.0,183.16116464082538,0.0,0.9999999999999998,False
planted,oracle,naive_max,0.8,87,True,x0>1.5,"[0.29, 0.43]",0.6597607805896594,3.9470637111414275,0.8302203418978288,0.0,183.16116464082538,0.0,0.9999999999999998,False
planted,oracle,label_ci,0.8,87,True,x0>0.5,"[0.29, 0.43]",0.6454923838238462,22.2898430792567,0.3493630198629312,0.0,183.16116464082538,0.0,0.9999999999999998,True
planted,oracle,nuisance_ci,0.8,87,True,x0>0.5,"[0.29, 0.43]",0.6454923838238462,22.2898430792567,0.3493630198629312,0.0,183.16116464082538,0.0,0.9999999999999998,True
null,logistic_plugin,naive_max,0.8,87,True,x2>1,"[0.29, 0.43]",0.2924815982370989,5.796830638185159,0.6856333652436969,0.4040698642506963,219.02915310704978,0.48168419991718237,0.9964434184216473,False
null,logistic_plugin,label_ci,0.8,87,False,x2>1,"[0.29, 0.43]",0.2924815982370989,5.796830638185159,0.6856333652436969,0.4040698642506963,219.02915310704978,0.48168419991718237,0.9964434184216473,False
null,logistic_plugin,nuisance_ci,0.8,87,False,x2>1,"[0.29, 0.43]",0.2924815982370989,5.796830638185159,0.6856333652436969,0.4040698642506963,219.02915310704978,0.48168419991718237,0.9964434184216473,False
planted,logistic_plugin,naive_max,0.8,87,True,x0>1.5,"[0.29, 0.43]",0.6610903843479071,3.777256956391442,0.8493740432303196,0.3470322443076904,219.02915310704978,0.48168419991718237,0.9964434184216473,False
planted,logistic_plugin,label_ci,0.8,87,True,x0>0.5,"[0.29, 0.43]",0.6474009177792447,21.005493211452197,0.36018100710486567,0.24962089231519538,219.02915310704978,0.48168419991718237,0.9964434184216473,True
planted,logistic_plugin,nuisance_ci,0.8,87,False,x0>1.5,"[0.29, 0.43]",0.6610903843479071,3.777256956391442,0.8493740432303196,0.3470322443076904,219.02915310704978,0.48168419991718237,0.9964434184216473,False
null,logistic_crossfit,naive_max,0.8,87,True,x2>1,"[0.29, 0.43]",0.3104668524220022,5.777012100878121,0.6868084204644911,0.6672535482363757,231.4146456388402,0.5271158225825601,0.9915941679976729,False
null,logistic_crossfit,label_ci,0.8,87,False,x2>1,"[0.29, 0.43]",0.3104668524220022,5.777012100878121,0.6868084204644911,0.6672535482363757,231.4146456388402,0.5271158225825601,0.9915941679976729,False
null,logistic_crossfit,nuisance_ci,0.8,87,False,x2>1,"[0.29, 0.43]",0.3104668524220022,5.777012100878121,0.6868084204644911,0.6672535482363757,231.4146456388402,0.5271158225825601,0.9915941679976729,False
