weight_mode,shift_strength,seed,global_ess,q10_local_ess,median_local_ess,worst_group_noise,false_alarm_005,false_alarm_010
oracle,0.4,154,307.75725886192475,3.112808778600348,13.0120455545505,0.03344852301681297,False,False
oracle,0.4,155,304.1370271578753,3.6915197562902,12.334229969859765,0.0320015905348041,False,False
oracle,0.4,156,331.92629377435827,2.4935561638591306,12.51287451964979,0.03687049955417462,False,False
oracle,0.4,157,332.4182462313649,2.7116566454105513,11.255829713044765,0.0357760872151307,False,False
oracle,0.4,158,327.16089476457915,3.4589789779219284,11.62188441540301,0.041088101748680876,False,False
oracle,0.4,159,289.39494503434094,5.493311242159365,16.5882063721526,0.04085434000150962,False,False
oracle,0.4,160,337.4958011938096,4.286430122805928,14.750499105207187,0.031811347243742544,False,False
oracle,0.4,161,325.350398319499,2.3612177771648444,11.43341272084026,0.04811653049646478,False,False
oracle,0.4,162,309.7139399428234,2.5893941139027463,12.304276964085421,0.03949838703435921,False,False
oracle,0.4,163,314.61871384378014,2.7681534602642546,12.325485411981917,0.03800907820230068,False,False
oracle,0.4,164,314.10353251867167,2.8763207411371874,13.933872355913572,0.04565428256149352,False,False
oracle,0.4,165,280.39786117155995,1.9976508032954738,11.293656435343706,0.0380537063940937,False,False
oracle,0.4,166,287.7683273885307,2.0596203447051624,10.600539090356609,0.058377887819995415,True,False
oracle,0.4,167,301.73280380508345,2.7615450103353867,12.103815272653721,0.03576574874906697,False,False
oracle,0.4,168,312.63119862934,2.2290405874796084,12.899403483702116,0.054611264436284765,True,False
oracle,0.4,169,303.35055803326645,1.9284348678576027,11.771781012851948,0.052782650782293196,True,False
oracle,0.4,170,305.09232431141146,1.9985431546934072,12.262365794832492,0.03444322576096572,False,False
oracle,0.4,171,319.01382201942033,3.865048496765328,14.814798477949626,0.052915353673511585,True,False
oracle,0.4,172,322.0787605662844,3.9187628663337426,13.66736512719531,0.028679692793449958,False,False
oracle,0.4,173,295.3526084429137,1.9138728296780878,11.116339634904453,0.040371426096162406,False,False
oracle,0.4,174,275.12484764426637,1.9880940899349908,10.467408748102326,0.06015322314958581,True,False
oracle,0.4,175,312.20930670103473,1.956708847497142,10.238529158306516,0.04613412283965817,False,False
oracle,0.4,176,329.4836530957659,3.121390573816224,13.849792811108323,0.044191512432902036,False,False
oracle,0.4,177,350.83013916713486,4.044412388238103,15.995859311158263,0.027226060154984293,False,False
oracle,0.4,178,310.49971801398584,4.1180342936317595,14.267559153980798,0.03652521941888703,False,False
oracle,0.4,179,315.72807067243787,2.9071087560291047,13.486803951030371,0.04693432444270891,False,False
oracle,0.4,180,288.2807361085508,1.6918191621143042,9.836937680459698,0.03633905364293336,False,False
oracle,0.4,181,284.4968692917597,1.976522077263871,12.619840985379014,0.055413117815469724,True,False
oracle,0.4,182,327.00895810884583,2.0166975421648767,11.599291720562288,0.0642891554449596,True,False
oracle,0.4,183,328.34972396975394,2.573758282844442,10.628661070072452,0.026275671332484492,False,False
oracle,0.4,184,327.93930116772754,2.595541068251293,14.247765915462157,0.03793272739061414,False,False
oracle,0.4,185,313.62956350160334,1.9172943752512797,11.028274648031584,0.040331272238073,False,False
oracle,0.4,186,326.72843515015524,3.1189729727521898,13.512707962902015,0.05231359994004269,True,False
oracle,0.4,187,300.86779780210753,2.9652447906428145,12.566185456462087,0.06578635549920783,True,False
oracle,0.4,188,306.5216008305001,3.0979157750652333,12.876706848532336,0.047887035876195444,False,False
oracle,0.4,189,311.66785672616675,3.682145924046977,12.817105169616562,0.03837989888338454,False,False
oracle,0.4,190,319.02902242183484,4.623413512164417,14.374532994204408,0.03245339692900418,False,False
oracle,0.4,191,321.371921915738,3.934657105639696,17.727170219655296,0.026834468589842328,False,False
oracle,0.4,192,301.51102658806536,2.584807790485372,11.917762732864249,0.03831991626372871,False,False
oracle,0.4,193,317.7337000882579,2.7737163843513715,14.038593481873695,0.050539535009144626,True,False
oracle,0.4,194,302.1542539918211,2.011478036488407,12.120257581681955,0.049784402632809546,False,False
oracle,0.4,195,299.4337214023377,1.9791374767945866,10.324080737436862,0.06257659452400169,True,False
oracle,0.4,196,322.77336422137324,2.8937194689231536,11.221039316513181,0.03153604913547915,False,False
oracle,0.4,197,322.52377629546515,5.270422571746439,14.742753576016595,0.0341273068929443,False,False
oracle,0.4,198,307.5296950158667,5.282619188435371,18.26250234505317,0.043426166106311406,False,False
oracle,0.4,199,326.94151380947994,2.9933477951192864,12.010512745601982,0.03268694625318616,False,False
oracle,0.8,0,72.88140982979836,1.0,4.948519980968879,0.0783309696888965,True,False
oracle,0.8,1,67.79523012327277,1.448147632403743,4.837216940266792,0.07141383678234431,True,False
oracle,0.8,2,42.40471282985251,1.6526291642260342,5.485956147511919,0.045613477831413375,False,False
oracle,0.8,3,90.46993202337372,1.5819770670020565,6.533432569342725,0.08675043009253948,True,False
oracle,0.8,4,93.39140362224923,1.0,4.566190981462986,0.09287936201260703,True,False
oracle,0.8,5,96.57233468548392,1.171890949095735,7.802518308016961,0.04730377689662268,False,False
oracle,0.8,6,110.28200148674175,1.7484289589472384,7.350460759944312,0.08044628166017548,True,False
oracle,0.8,7,117.24406806499901,1.9941394567126656,9.28990931463605,0.045146057871332905,False,False
oracle,0.8,8,63.28409562906464,2.4712627498653723,9.029915469253716,0.057956523968688986,True,False
oracle,0.8,9,114.0422118937876,1.9815063693424015,9.852694609966889,0.05779823768073906,True,False
oracle,0.8,10,141.6902747329724,1.0,7.017779325006803,0.06674943958048588,True,False
oracle,0.8,11,85.46882826994693,1.4808363086057938,5.192868467131342,0.08268282789222946,True,False
oracle,0.8,12,138.21000798796308,1.6461745392769331,6.711436448352697,0.06692439367156652,True,False
oracle,0.8,13,116.17780053782576,1.8777515620304952,6.190336376854503,0.0782936552871271,True,False
oracle,0.8,14,95.8028015200345,1.0,5.380210289461441,0.10142124515366642,True,True
oracle,0.8,15,105.32656851967725,1.4925401827070337,6.955689490324682,0.04261382907671257,False,False
oracle,0.8,16,83.65927537007542,1.7083310251537585,5.7981813936183,0.0678869450219285,True,False
oracle,0.8,17,95.46652091809696,1.2767279993904364,7.153206557822178,0.061463568805280214,True,False
oracle,0.8,18,17.22442823314357,1.0,4.783297886646016,0.09547335645801533,True,False
oracle,0.8,19,49.18532649341622,2.3257763770381192,7.685658148015023,0.04837424241462283,False,False
oracle,0.8,20,74.37559852307321,2.434165318763354,11.43551876148722,0.033539586544564695,False,False
oracle,0.8,21,112.9293363462235,4.290543708392793,10.6257598117578,0.05333101663801673,True,False
oracle,0.8,22,62.30802784847871,1.0,4.123953524334987,0.08701872672369192,True,False
oracle,0.8,23,51.48443566052423,1.0,3.874782294582561,0.09498134938145342,True,False
oracle,0.8,24,60.09175333196959,1.1014833389711336,6.365238621034955,0.07917788450419176,True,False
oracle,0.8,25,38.56926984693969,1.0,3.8283540270337593,0.08296932390671571,True,False
oracle,0.8,26,108.57877556162356,1.3454772146049572,6.07475935732826,0.06662719986147819,True,False
oracle,0.8,27,92.21240149580696,1.0,4.444877601800467,0.07415475048142887,True,False
