weight_mode,shift_strength,seed,group,bin,n_active,global_ess,bin_group_ess,target_mass_est,abs_theta_hat,abs_normalized_gap
logistic,1.2,28,x1>1.5,"[0.71, 0.86]",8,42.25307316238869,3.028743993667246,0.09719448931567343,0.03367495124027578,0.34646975849530404
logistic,1.2,28,x1>1.5,"[0.86, 1.00]",15,42.25307316238869,7.209825194116051,0.043874084057538495,0.001285820885752911,0.029307070754266362
logistic,1.2,28,x1<-0.5,"[0.00, 0.14]",47,42.25307316238869,10.864441879514388,0.022053272297287617,0.0009683568071489903,0.043909892105585206
logistic,1.2,28,x1<-0.5,"[0.14, 0.29]",48,42.25307316238869,15.845963991379035,0.02143907854498185,0.0010977853458805794,0.0512048754137119
logistic,1.2,28,x1<-0.5,"[0.29, 0.43]",22,42.25307316238869,3.3615904949453523,0.003721325700151537,0.000786499032693685,0.2113491524436192
logistic,1.2,28,x1<-0.5,"[0.43, 0.57]",17,42.25307316238869,6.042617409735757,0.003122498590392594,0.00019016476355693978,0.06090147298770446
logistic,1.2,28,x1<-0.5,"[0.57, 0.71]",15,42.25307316238869,5.176560079707049,0.0012327342496265868,0.00018150235179728114,0.1472355877613207
logistic,1.2,28,x1<-0.5,"[0.71, 0.86]",5,42.25307316238869,2.7161185089848736,5.280954900819794e-05,1.1421859538381784e-05,0.21628398183458641
logistic,1.2,28,x1<-0.5,"[0.86, 1.00]",2,42.25307316238869,1.126879746434943,8.52858793839323e-05,1.0892016708482156e-05,0.12771184148139525
logistic,1.2,28,x1<0,"[0.00, 0.14]",62,42.25307316238869,20.889529329621812,0.04553420170179327,0.002278819954662713,0.05004633592978893
logistic,1.2,28,x1<0,"[0.14, 0.29]",73,42.25307316238869,21.070684714813066,0.03664102165388543,0.004593088405867319,0.12535372100849337
logistic,1.2,28,x1<0,"[0.29, 0.43]",46,42.25307316238869,11.085424012368778,0.01778794461867723,0.003005843632160551,0.16898206603389324
logistic,1.2,28,x1<0,"[0.43, 0.57]",29,42.25307316238869,11.068907397426614,0.0050688143714063315,0.00010091008947836872,0.019908026233434836
logistic,1.2,28,x1<0,"[0.57, 0.71]",32,42.25307316238869,12.133181203013175,0.0040102152701989,0.000615100873994505,0.15338350501168901
logistic,1.2,28,x1<0,"[0.71, 0.86]",16,42.25307316238869,3.6085925493842295,0.0023339745351360582,0.000525487902039354,0.22514723024119065
logistic,1.2,28,x1<0,"[0.86, 1.00]",6,42.25307316238869,1.2911380483457167,0.0010952258896493995,0.00010247638275758372,0.09356643567875131
logistic,1.2,28,x2>0.5,"[0.00, 0.14]",39,42.25307316238869,6.324846493413077,0.22203344957827928,0.013231968040111224,0.05959448031476091
logistic,1.2,28,x2>0.5,"[0.14, 0.29]",34,42.25307316238869,6.172681653622089,0.09174415163644388,0.01034152754954913,0.1127213818547222
logistic,1.2,28,x2>0.5,"[0.29, 0.43]",21,42.25307316238869,2.8169703745754915,0.0882794124222247,0.027840525720535803,0.3153682716801458
logistic,1.2,28,x2>0.5,"[0.43, 0.57]",15,42.25307316238869,2.095174943885277,0.04490660428897059,0.020325956186646843,0.45262732527827904
logistic,1.2,28,x2>0.5,"[0.57, 0.71]",19,42.25307316238869,4.275176113522464,0.13084148275327565,0.007341956511479531,0.05611336983488685
logistic,1.2,28,x2>0.5,"[0.71, 0.86]",18,42.25307316238869,3.554405369861927,0.10803369884674495,0.03453715984833349,0.31968876579267563
logistic,1.2,28,x2>0.5,"[0.86, 1.00]",13,42.25307316238869,5.896643988777882,0.03162714947073185,0.002728407981237038,0.0862679067477118
logistic,1.2,28,x2>1,"[0.00, 0.14]",19,42.25307316238869,4.111282244516038,0.1482618527563523,0.010740693234664292,0.07244407806177307
logistic,1.2,28,x2>1,"[0.14, 0.29]",20,42.25307316238869,5.387877406990118,0.08555958352640693,0.011351118494361304,0.1326691648850525
logistic,1.2,28,x2>1,"[0.29, 0.43]",14,42.25307316238869,2.725083112444545,0.08682039140262698,0.027957934454463946,0.3220203687496622
logistic,1.2,28,x2>1,"[0.43, 0.57]",5,42.25307316238869,1.2951994841647538,0.03493173604237236,0.017367370238256265,0.497180278048293
logistic,1.2,28,x2>1,"[0.57, 0.71]",7,42.25307316238869,2.407256200294237,0.08147400220717098,0.0011330849604864772,0.013907319264926773
logistic,1.2,28,x2>1,"[0.71, 0.86]",4,42.25307316238869,1.676067149568553,0.06602481031823089,0.03941094760140256,0.5969111825001387
logistic,1.2,28,x2>1,"[0.86, 1.00]",7,42.25307316238869,3.8772333182919096,0.023939545901924725,0.0020632632101790483,0.08618639712849205
